Area,Name,Rating,Total Ratings,Address,Latitude,Longitude,Popularity Score,Estimated Monthly Visitors,Average Spend,Estimated Revenue,Cafe Category,
Goregaon,Cafe Recess,4.8,17,"Shop no 10, Jaibhavani CHS, Satellite Garden Phase 2, A wing, Aarey Bhaskar Rd, Azad Nagar, Gokuldham Colony, Goregaon, Mumbai, Maharashtra 400063, India",19.1721562,72.8734871,81.6,425,? 550.00,"? 2,33,750.00",Premium,
Goregaon,TeaZahn,4.5,319,"Shop No. 4, Ashoka Palace, Malad, Matanpur Nagar, Malad East, Mumbai, Maharashtra 400097, India",19.1818302,72.8533363,1435.5,7975,? 450.00,"? 35,88,750.00",Premium,
Goregaon,Coffee Connect Food Pvt Ltd,4.2,103,"Ground Floor, Anushka Building, Coffee Connect , Shop No 03, Opp, Oshiwara Police Station Rd, Jogeshwari West, Mumbai, Maharashtra 400047, India",19.1471107,72.8310405,432.6,2575,? 350.00,"? 9,01,250.00",Popular,
Goregaon,KCROASTERS By Koinonia,4.7,21,"Gate 3, NESCO Center, NESCO IT 4 lobby, Goregaon, Mumbai, Maharashtra 400063, India",19.1521959,72.8545815,98.7,525,? 550.00,"? 2,88,750.00",Premium,
Goregaon,Star cafe,4,46,"ground floor,orchard mall 400065, Royal Palms, Aarey Colony, Goregaon, Mumbai, Maharashtra 400065, India",19.1530154,72.884373,184,1150,? 350.00,"? 4,02,500.00",Popular,
Goregaon,Shakey Wakey Oshiwara,4.3,212,"Shop no 1 building no 12 , ground floor , Lotus CHS Ltd, Mumbai, Maharashtra 400053, India",19.1494453,72.8312448,911.6,5300,? 350.00,"? 18,55,000.00",Popular,
Goregaon,Retaliate Gaming Cafe,4.8,122,"2/16, First floor back side, 3, Mahatma Gandhi Rd, Unnat Nagar, Goregaon West, Mumbai, Maharashtra 400104, India",19.16329,72.8414581,585.6,3050,? 550.00,"? 16,77,500.00",Premium,
Goregaon,DinshawÉ??s Xpress Cafe,4.1,958,"Shop No.6, Windermere, New Link Rd, off Oshiwara, Mhada Colony, Andheri West, Mumbai, Maharashtra 400053, India",19.1525282,72.8312724,3927.8,23950,? 350.00,"? 83,82,500.00",Popular,
Goregaon,Starbucks,4.3,1794,"Ground Floor, New Link Rd, Malad, Malad West, Mumbai, Maharashtra 400064, India",19.172647,72.835403,7714.2,44850,? 350.00,"? 1,56,97,500.00",Popular,
Goregaon,Tea Post,2.9,19,"Ground Floor, Building No. 4, Nesco Pvt Ltd, North C-wing, Western Urban Rd, inside Food court, Goregaon, Mumbai, India",19.152671,72.8548014,55.1,475,? 350.00,"? 1,66,250.00",Average,
Goregaon,Pair A Dice Cafe,4.2,1199,"1st Floor, Link Plaza Commercial Complex, 53, above Fire Bowl Restaurant, Andheri West, Mumbai, Maharashtra 400102, India",19.148246,72.8315773,5035.8,29975,? 350.00,"? 1,04,91,250.00",Popular,
Goregaon,Coffee King,3.9,1058,"Mind Space, Malad, Mindspace, Malad West, Mumbai, Maharashtra 400064, India",19.1789871,72.8356238,4126.2,26450,? 350.00,"? 92,57,500.00",Average,
Goregaon,DAILY TRIP CAFE,4.9,49,"SHOP NO 29, Link Plaza Commercial Complex, near Om Heera Panna Mall, Mhada Colony, Andheri West, Mumbai, Maharashtra 400053, India",19.1487924,72.8320241,240.1,1225,? 550.00,"? 6,73,750.00",Premium,
Goregaon,Blue Tokai Coffee Roasters | Malad West,4.4,188,"Shop No 6, Ground Floor, Raj Infinia, Khandelwal Layout, Evershine Nagar, Malad West, Mumbai, Maharashtra 400064, India",19.189025,72.833951,827.2,4700,? 450.00,"? 21,15,000.00",Popular,
Goregaon,Mamma's cafe,4.4,7,"bus stand, Aarey Rd, behind Peru bag, Peru Baug, Churi Wadi, Goregaon West, Mumbai, Maharashtra 400063, India",19.1663831,72.8529056,30.8,175,? 450.00,"? 78,750.00",Popular,
Borivali,Kaffeine: Cafe & Kitchen,4.2,1948,"Shop No 1, Ground & First Floor, Sakshat, Navkar Paradise, Shimpoli Rd, opp. Mega Party Hall, Mini Zaveri Bazaar, Mhatre Wadi, Borivali West, Mumbai, Maharashtra 400092, India",19.2237371,72.851816,8181.6,48700,? 350.00,"? 1,70,45,000.00",Popular,
Borivali,Third Wave Coffee,4.8,1677,"Final Plot No 90, B Wing, Shop No 4-5, Ground Floor, Floor, Emerald, Roshan Nagar, Borivali West, Mumbai, Maharashtra 400092, India",19.2321293,72.8526871,8049.6,41925,? 550.00,"? 2,30,58,750.00",Premium,
Borivali,CAFE METER ON,4.3,1001,"Shop No 3, Meghkamal CHS, opp. IDFC Bank, I C Colony, Borivali West, Mumbai, Maharashtra 400103, India",19.2497644,72.8490209,4304.3,25025,? 350.00,"? 87,58,750.00",Popular,
Borivali,Blue Tokai Coffee Roasters | Borivali West,4.6,166,"Shop No 3, Ground Floor, TG School, Chikuwadi Rd, next to Phoenix Hospital, Padma Nagar, Borivali, Mumbai, Maharashtra 400092, India",19.218459,72.838132,763.6,4150,? 450.00,"? 18,67,500.00",Premium,
Borivali,Village Side Cafe,4,305,"Village Side Cafe, Kutchi Sarvoday Trust Ground, nr. Pixcy Kennel, Yogi Nagar Marg, Yogi Nagar, Mumbai, Maharashtra 400092, India",19.2361674,72.8374952,1220,7625,? 350.00,"? 26,68,750.00",Popular,
Borivali,Third Wave Coffee,4.8,673,"Shop no 213, Ground Floor, Bhattad Tower, RM Bhattad Rd, opposite Kora Kendra Ground 2, Dalvi Nagar, Borivali West, Mumbai, Maharashtra 400092, India",19.2206104,72.8500124,3230.4,16825,? 550.00,"? 92,53,750.00",Premium,
Borivali,Cafe Pibatie,4.4,626,"shop no:1, Avanti B CHS, Shimpoli Rd, Haridas Nagar, Borivali West, Mumbai, Maharashtra 400092, India",19.2215722,72.8476953,2754.4,15650,? 450.00,"? 70,42,500.00",Popular,
Borivali,Gosssip Corner,4.2,2009,"Shop no.1, Ekta Elegance, New Link Rd, opposite Eskay Club, Yogi Nagar, Borivali West, Mumbai, Maharashtra 400091, India",19.2393048,72.8426844,8437.8,50225,? 350.00,"? 1,75,78,750.00",Popular,
Borivali,Gigil Brasserie ..... The Food Lovers cafe,4.2,1536,"RM Bhattad Rd, Dalvi Nagar, Borivali West, Mumbai, Maharashtra 400092, India",19.2206707,72.8502919,6451.2,38400,? 350.00,"? 1,34,40,000.00",Popular,
Borivali,Tea Pea Caf?? | Best Cafe in Borivali,4,2072,"Shop 2, Dama Villa, Kalpana Chawla Chowk, near Kora Kendra Ground 2, Haridas Nagar, Borivali West, Mumbai, Maharashtra 400092, India",19.2204612,72.8477259,8288,51800,? 350.00,"? 1,81,30,000.00",Popular,
Borivali,Bustle - At the rooftop,4,1648,"7th floor, Tanishq showroom, Vini Elegance, L.T. Rd, Mini Zaveri Bazaar, Mhatre Wadi, Borivali, Mumbai, Maharashtra 400092, India",19.2284541,72.8526631,6592,41200,? 350.00,"? 1,44,20,000.00",Popular,
Borivali,Panchayat- The Kulhad cafe(Borivali West),4.4,501,"Shop No. 1, Avanti, Soni Paradise C.H.S. Ltd., Shimpoli Rd, Haridas Nagar, Borivali West, Mumbai, Maharashtra 400092, India",19.2212995,72.8477288,2204.4,12525,? 450.00,"? 56,36,250.00",Popular,
Borivali,Blabber All Day,4.2,2721,"Esspee Tower, Dattapada Rd, Ekta Bhoomi Gardens III, Food Corporation of India Warehouse, Borivali East, Mumbai, Maharashtra 400066, India",19.2209812,72.8621174,11428.2,68025,? 350.00,"? 2,38,08,750.00",Popular,
Borivali,The Chocolate Heaven,4,2993,"Shop No. 7, Silver Arch, CHS, Kalpana Chawla Chowk, opp. Sony Tower, Ram Nagar, Sheetal Co-op Housing Society, Borivali West, Mumbai, Maharashtra 400092, India",19.2200295,72.8480317,11972,74825,? 350.00,"? 2,61,88,750.00",Popular,
Borivali,Starbucks,4.4,3062,"Shop No 3 & 4, Gr Flr, The Corner Bldg Devidas Lane, Road, opposite Eskay Resort, Eksar, Borivali West, Mumbai, Maharashtra 400103, India",19.241683,72.844861,13472.8,76550,? 450.00,"? 3,44,47,500.00",Popular,
Borivali,Bombay Cycle Cafe,4.7,361,"Shop no 3, Churchway building, next to Churchway fruits and vegetables, I C Colony, C Colony, Borivali West, Mumbai, Maharashtra 400103, India",19.2464572,72.8511367,1696.7,9025,? 550.00,"? 49,63,750.00",Premium,
Borivali,Dinshaw's Xpress Cafe Khimani Hospitality,4.1,1323,"Shop Number 2, Ground Floor jitnedra bhavan CHS LTD.punjabi lane, L.T. Rd, Borivali West, Mumbai, Maharashtra 400092, India",19.2295674,72.8526053,5424.3,33075,? 350.00,"? 1,15,76,250.00",Popular,
Borivali,Terreza Cafe and Bar,4.2,235,"4th floor, The Hub link, New Link Rd, opposite Shanti Ashram Signal, Eksar Village, Eksar, Borivali West, Mumbai, Maharashtra 400103, India",19.2427311,72.8447915,987,5875,? 350.00,"? 20,56,250.00",Popular,
Borivali,"Blue Tokai Coffee Roasters | IC Colony, Borivali",4.4,115,"Shop No 2, Gound Floor, Acropolis Apartment, Laxman Mhatre Rd, I C Colony, Marian Colony, Borivali West, Mumbai, Maharashtra 400103, India",19.248138,72.853432,506,2875,? 450.00,"? 12,93,750.00",Popular,
Borivali,The Fusion Kitchen,4.4,6031,"Shop no 1, Holy Cross Rd, opp. Veda Apartment, I C Colony, Kandarpada, Borivali West, Mumbai, Maharashtra 400103, India",19.2546402,72.8490824,26536.4,150775,? 450.00,"? 6,78,48,750.00",Popular,
Borivali,BHAJIYAWALA & CO.,4.8,2029,"Bhattad Tower, 08, GF, RM Bhattad Rd, opp. KORAKENDRA GROUND, Borivali, W, Maharashtra 400092, India",19.2207579,72.8501863,9739.2,50725,? 550.00,"? 2,78,98,750.00",Premium,
Borivali,Oriv Resto Cafee Bar,4.2,1622,"Metro Line, Starbucks Coffee, Near Eksar Metro Station, 2A Besides, New Link Rd, near Lotus Multispeciality Hospital, Eksar, Borivali West, Mumbai, Maharashtra 400091, India",19.2420414,72.8450635,6812.4,40550,? 350.00,"? 1,41,92,500.00",Popular,
Borivali,Tea Pea Cafe |,4.1,1216,"Shop No. 10, Avirahi Homes, New Link Rd, B Wing, I C Colony, Borivali West, Mumbai, Maharashtra 400103, India",19.2505791,72.846293,4985.6,30400,? 350.00,"? 1,06,40,000.00",Popular,
Borivali,Coffee King,4.3,235,"Shop no.2&3, Avirahi Homes, IC Colony Ext, I C Colony, Borivali West, Mumbai, Maharashtra 400103, India",19.2508225,72.8462333,1010.5,5875,? 350.00,"? 20,56,250.00",Popular,
Borivali,Chai Chulha- Mumbai - (Borivali -East),4.9,156,"Shop No. 1, Manohar Niwas, Kasturba Road No. 1, opposite Kasturba Police Station, Borivali East, Mumbai, Maharashtra 400066, India",19.2280981,72.8581898,764.4,3900,? 550.00,"? 21,45,000.00",Premium,
Borivali,Third Wave Coffee,4.7,1380,"Shop No 2C, Ground Floor, V-Souk, Sai Baba Extension Road, Mahavir Nagar Kandivali West, opposite Sachin Tendulkar Sports Club, Borivali West, Mumbai, Maharashtra 400092, India",19.2133174,72.8422609,6486,34500,? 550.00,"? 1,89,75,000.00",Premium,
Borivali,MASTEE Pure Veg restaurant in Borivali,4.1,4966,"Shop 4, Ground Floor, A, Telephone Exchange, AHCL HOMES, New Link Rd, opposite Shimpoli, Shimpoli, Borivali, Mumbai, Maharashtra 400092, India",19.2236559,72.8411619,20360.6,124150,? 350.00,"? 4,34,52,500.00",Popular,
Borivali,312House,4.5,483,"IC Colony Cross Rd Number 4, Devki Nagar, Borivali West, Mumbai, Maharashtra 400103, India",19.2427654,72.8458587,2173.5,12075,? 450.00,"? 54,33,750.00",Premium,
Borivali,Coffee Craft,4.6,619,"Outside Bhavdevi Compound, New Link Rd, Kandarpada, Dahisar West, Mumbai, Maharashtra 400068, India",19.2548934,72.8489516,2847.4,15475,? 450.00,"? 69,63,750.00",Premium,
Borivali,The Peace Story,4.1,540,"4th Floor, Sun Plaza, L.T. Rd, opp. Diamond Talkies, Gyan Nagar, Mhatre Wadi, Borivali West, Mumbai, Maharashtra 400091, India",19.2285588,72.8546646,2214,13500,? 350.00,"? 47,25,000.00",Popular,
Borivali,Helly and Chilly Cafe The white wolf cafe,4.5,67,"Shop no. 13A, Shripal Nagar, opp. Malpani ground, Satya Nagar, Borivali West, Mumbai, Maharashtra 400092, India",19.2180186,72.8421611,301.5,1675,? 450.00,"? 7,53,750.00",Premium,
Borivali,Love & Latte Borivali,4.8,101,"Shop No 4, Ground Floor, TG School, Chikuwadi Rd, next to Phoenix Hospital, Padma Nagar, Borivali, Mumbai, Maharashtra 400092, India",19.2181333,72.8381314,484.8,2525,? 550.00,"? 13,88,750.00",Premium,
Borivali,The Chai Fusion,4,205,"New Link Rd, I C Colony, Borivali West, Mumbai, Maharashtra 400103, India",19.2503717,72.8460588,820,5125,? 350.00,"? 17,93,750.00",Popular,
Borivali,Torque Cafe,4.7,57,"Shop No. 6, Amita Apartment, Kasturba, Rd Number 5, Chinchpada, Borivali East, Mumbai, Maharashtra 400066, India",19.2298965,72.8620841,267.9,1425,? 550.00,"? 7,83,750.00",Premium,
Borivali,Vividh NX Bar & Cafe Modern World Cuisine,4.2,2109,"Shop No. 1, Gayatri Shivam Apartment Western Express Highway Service Road Opp. Carnival Cinema, Kandivali East, Mumbai, Maharashtra 400101, India",19.2147272,72.8672166,8857.8,52725,? 350.00,"? 1,84,53,750.00",Popular,
Borivali,Chaayos Cafe at Borivali,4.1,57,"Unit No 1, Rishab Raj Suraj 2, Shimpoli Rd, Rameshwar Darshan CHS, Babhai Naka, Borivali West, Mumbai, Maharashtra 400092, India",19.2240911,72.8463239,233.7,1425,? 350.00,"? 4,98,750.00",Popular,
Borivali,Cafe Delight Family Restaurant (Borivali East),4.2,317,"6VJ5+HX5, Mahatma Gandhi Rd, opposite S.T. Depot, Chinchpada, Borivali East, Mumbai, Maharashtra 400066, India",19.2313478,72.8599819,1331.4,7925,? 350.00,"? 27,73,750.00",Popular,
Borivali,Barista - Borivali,4.4,40,"Greenwood Complex, New Link Rd, near Metro Station Shimpoli, Shimpoli, Borivali, Mumbai, Maharashtra 400092, India",19.2233521,72.8410614,176,1000,? 450.00,"? 4,50,000.00",Popular,
Borivali,Signature Premium Cafe & Resto,4.4,26,"Shop no. 14, B-NO. 6B, Mandpeshwar Civic Federation Udyan Marg, Prem Nagar, Borivali West, Mumbai, Maharashtra 400092, India",19.2369423,72.8537108,114.4,650,? 450.00,"? 2,92,500.00",Popular,
Borivali,Lotus Leaf,4.2,308,"ESKAY RESORTS, Off Link Road, Eksar Village, Eksar, Borivali West, Mumbai, Maharashtra 400091, India",19.239962,72.8392695,1293.6,7700,? 350.00,"? 26,95,000.00",Popular,
Borivali,"TAVOLA FINE DINE,BAR , DIESEL CAFE",4,1861,"2, next to Sai star cable, Thakur Village, Kandivali East, Mumbai, Maharashtra 400101, India",19.2149134,72.8682824,7444,46525,? 350.00,"? 1,62,83,750.00",Popular,
Borivali,Nuvola Cafe,4.9,40,"Shop No. 8, Soni Paradise C.H.S. Ltd., Om Shivam Premises, Shimpoli Rd, Haridas Nagar, Borivali West, Mumbai, Maharashtra 400092, India",19.2224565,72.849232,196,1000,? 550.00,"? 5,50,000.00",Premium,
Borivali,My Story Cafe,5,46,"New Link Rd, Shimpoli, Borivali West, Mumbai, Maharashtra 400092, India",19.2225913,72.8411619,230,1150,? 550.00,"? 6,32,500.00",Premium,
Borivali,Quartz Cave - Restobar Banquets Lounge,3.8,1399,"Annex Mall, Western Urban Rd, Siddharth Nagar, Borivali East, Mumbai, Maharashtra 400092, India",19.2154979,72.868079,5316.2,34975,? 350.00,"? 1,22,41,250.00",Average,
Borivali,Farmhouse Palladium Rest-O-Bar,4.2,3345,"I C Colony, Borivali, Mumbai, Maharashtra 400103, India",19.2499985,72.8479118,14049,83625,? 350.00,"? 2,92,68,750.00",Popular,
Borivali,Bombay Eatery,3.7,849,"Railway Station, 4th Floor, Thakkar shopping Center, Opposite Borivali, Swami Vivekananda Rd, Borivali West, Mumbai, Maharashtra 400092, India",19.2276929,72.8552865,3141.3,21225,? 350.00,"? 74,28,750.00",Average,
Borivali,Magari,4.2,1155,"Siddhivinayak CHS, 86/853, Petrol pump lane, Kandivali, Mahavir Nagar, Kandivali West, Mumbai, Maharashtra 400067, India",19.2134448,72.8380641,4851,28875,? 350.00,"? 1,01,06,250.00",Popular,
Borivali,Borivali AC Waiting Lounge and Restaurant,4.4,281,"Platform No. 10, BORIVALI RAILWAY STATION, Chinchpada, E, Mumbai, Maharashtra 400066, India",19.2288362,72.8573196,1236.4,7025,? 450.00,"? 31,61,250.00",Popular,
Borivali,Farmhouse Brass Anchor,4.1,2216,"Ground Floor, Jamuna Darshan Building, Natakwala Lane, opposite Shimpoli Road, Mumbai, Maharashtra 400092, India",19.2229284,72.8545453,9085.6,55400,? 350.00,"? 1,93,90,000.00",Popular,
Borivali,The Betel House,4.6,17,"Shop No 2, Visamo Building, TPS Rd, opp. Veer Savarkar Garden, Babhai Naka, Borivali West, Mumbai, Maharashtra 400092, India",19.2275189,72.849494,78.2,425,? 450.00,"? 1,91,250.00",Premium,
Borivali,Madrasi Kaapi House - I C Colony,4.2,147,"Shop No.4, A1, CHS LTD, Audumber Chhaya, I C Colony, Borivali West, Mumbai, Maharashtra 400103, India",19.245399,72.8509395,617.4,3675,? 350.00,"? 12,86,250.00",Popular,
Borivali,Ek Batta Do,4.4,213,"Do, 7, Shiv Darshan, Ek Batta, Shimpoli Rd, near Veg Treat, Kastur Park, Borivali West, Mumbai, Maharashtra 400092, India",19.2224055,72.8480505,937.2,5325,? 450.00,"? 23,96,250.00",Popular,
Borivali,TeaMax Cafe Borivali West Mumbai,4.8,19,"Shreepal Building, SHRIPAL BUILDING, Shop no.13 A, opp. Malpani ground, Satya Nagar, Borivali West, Mumbai, Maharashtra 400092, India",19.2179644,72.8422578,91.2,475,? 550.00,"? 2,61,250.00",Premium,
Borivali,The London Shakes,4.1,235,"Shop no 9, Shroff Tower, Sodawala Ln, opposite Croma, Borivali West, Mumbai, Maharashtra 400092, India",19.234054,72.8534245,963.5,5875,? 350.00,"? 20,56,250.00",Popular,
Borivali,Dessert Junction Borivali,4.2,1036,"Shop no 8, Natraj Cooperative Housing Society, Ramdas Sutrale Marg, near Tata Croma, Himmat Nagar, Borivali West, Mumbai, Maharashtra 400092, India",19.2338145,72.8538209,4351.2,25900,? 350.00,"? 90,65,000.00",Popular,
Borivali,First We Vibe Cafe,4.5,34,"Metro Station Ic Colony, Avirahi Homes, 8, New Link Rd, near mandapeshwar, B Wing, I C Colony, Borivali West, Mumbai, Maharashtra 400103, India",19.2506481,72.8462292,153,850,? 450.00,"? 3,82,500.00",Premium,
Borivali,Cream Lounge,4.6,390,"Shop No.5, Brindavan Apartments, Besides Aura Veg Restaurant, Juncton Of Link Road, &, Yogi Nagar Marg, Yogi Nagar, Borivali West, Mumbai, Maharashtra 400091, India",19.2349045,72.8409942,1794,9750,? 450.00,"? 43,87,500.00",Premium,
Borivali,Banana Leaf Restaurant borivali,4.2,9310,"Ground Floor Aditya Building, Gala No. 1 to, 8, New Link Rd, Shimpoli, Borivali West, Mumbai, Maharashtra 400092, India",19.2205085,72.8411486,39102,232750,? 350.00,"? 8,14,62,500.00",Popular,
Borivali,The mocktail club,4.9,13,"Shop no 10 plot no 66 sai, Gharkul CHS, opp. pepsi ground, near dr pillai global academy, Amrut Co-Operative Housing Society, Gorai 2, Borivali West, Mumbai, Maharashtra 400092, India",19.2311822,72.8248137,63.7,325,? 550.00,"? 1,78,750.00",Premium,
Borivali,The Basil Cafe,4.7,34,"Shop number: 1, LTD, Rajkamal CHS, 92, Yogi Nagar Marg, near Gossip restaurant, Yogi Nagar, Borivali West, Mumbai, Maharashtra 400092, India",19.2349076,72.8448165,159.8,850,? 550.00,"? 4,67,500.00",Premium,
Kurla,Coffee Culture,4.1,1240,"Shop 38 - 39, Lal Bahadur Shastri Marg, Kamani, Kurla West, Kurla, Mumbai, Maharashtra 400070, India",19.0865484,72.8897354,5084,31000,? 350.00,"? 1,08,50,000.00",Popular,
Kurla,PONDICH??RY CAF?? - ALL-DAY DINING,4.5,2570,"C 57, G Block BKC, Bandra Kurla Complex, Bandra East, Mumbai, Maharashtra 400051, India",19.067784,72.8689718,11565,64250,? 450.00,"? 2,89,12,500.00",Premium,
Kurla,Third Wave Coffee,4.9,420,"Equinox Tower 3, Lal Bahadur Shastri Road, Road, off BKC, Ambedkar Nagar, Kurla, Mumbai, Maharashtra 400070, India",19.0718611,72.8765556,2058,10500,? 550.00,"? 57,75,000.00",Premium,
Kurla,Cafe Flavours,4.9,94,"Shop 7, Durga Sadan, Rd Number 12, Chembur West, Tilak Nagar, Kurla, Mumbai, Maharashtra 400089, India",19.0701826,72.8981756,460.6,2350,? 550.00,"? 12,92,500.00",Premium,
Kurla,Elementaria Bakery Cafe,4.2,1556,"Shop 1, godrej jetairways building, G Block BKC, Mumbai, Maharashtra 400051, India",19.0592644,72.8646642,6535.2,38900,? 350.00,"? 1,36,15,000.00",Popular,
Kurla,The Cold Hearted,4.9,35,"Khot Chawl, Muktadevi Mandir Marg, Sarveshwar Mandir Rd, nr. Shiv Sena Shakha, Kurla West, Mumbai, Maharashtra 400070, India",19.0634038,72.8750448,171.5,875,? 550.00,"? 4,81,250.00",Premium,
Kurla,"Chaayos Cafe - Phoenix Marketcity, Kurla",4,1169,"Unit F, 43, Lal Bahadur Shastri Marg, Ashok Nagar, Kurla, Mumbai, Maharashtra 400070, India",19.0863741,72.8898363,4676,29225,? 350.00,"? 1,02,28,750.00",Popular,
Kurla,Blah!,4.2,2002,"Ground Floor, G-4, The Capital, G Block, Bandra Kurla Complex, Bandra East, Mumbai, Maharashtra 400051, India",19.0635385,72.8619669,8408.4,50050,? 350.00,"? 1,75,17,500.00",Popular,
Kurla,Cafe Delhi Heights,4.2,742,"Unit No. S-21 Second Floor, PHOENIX MARKETCITY, Mall, Lal Bahadur Shastri Marg, Kurla West, Kurla, Mumbai, Maharashtra 400070, India",19.0865814,72.8900389,3116.4,18550,? 350.00,"? 64,92,500.00",Popular,
Kurla,Steamy Mugs,4.5,2253,"Bldg No: 11, Shop No: 1, Pushpanjali CHS, next to Krushna Classes, near Sahyadri Ground, Tilak Nagar, Chembur, Mumbai, Maharashtra 400089, India",19.0701205,72.8975121,10138.5,56325,? 450.00,"? 2,53,46,250.00",Premium,
Kurla,Blue Tokai Coffee Roasters | Phoenix Marketcity Kurla,4.4,55,"Unit No UG 99, Upper Ground, PHOENIX MARKETCITY, Lal Bahadur Shastri Marg, Ashok Nagar, Kurla, Mumbai, Maharashtra 400070, India",19.0861545,72.8895199,242,1375,? 450.00,"? 6,18,750.00",Popular,
Kurla,Cafe Sahil,4.2,505,"63, Lal Bahadur Shastri Marg, Christian Gaon, Kurla West, Mumbai, Maharashtra 400070, India",19.0837345,72.8831616,2121,12625,? 350.00,"? 44,18,750.00",Popular,
Kurla,CAFE 9/10 Multicuisine Restaurant,4.8,71,"Shop No 15 Nr Vidyavihar Station, Vidyavihar West, Mumbai, Maharashtra 400070, India",19.0804533,72.8896445,340.8,1775,? 550.00,"? 9,76,250.00",Premium,
Kurla,Cafe Milan Bakery,4.2,52,"SHOP NO 3, Qureshi Nagar, Kurla, Mumbai, Maharashtra 400070, India",19.0624623,72.8766445,218.4,1300,? 350.00,"? 4,55,000.00",Popular,
Kurla,Costa Coffee,4.3,283,"Phoenix Market City, 15, Lal Bahadur Shastri Marg, Ashok Nagar, Kurla, Mumbai, Maharashtra 400072, India",19.085433,72.8876813,1216.9,7075,? 350.00,"? 24,76,250.00",Popular,
Kurla,Food Quarter,4.7,49,"Anjuman Masjid, Santacruz É?? Chembur Link Rd, near Masrani Estate service road, Kurla West, Mumbai, Maharashtra 400070, India",19.073816,72.8817193,230.3,1225,? 550.00,"? 6,73,750.00",Premium,
Kurla,Cafe Madina,4.1,646,"253, Shop No.2/ Fatima Bai Building, 3, Lal Bahadur Shastri Marg, Kurla West, Mumbai, Maharashtra 400070, India",19.0766195,72.8800737,2648.6,16150,? 350.00,"? 56,52,500.00",Popular,
